1059978545	20220824	202208	2022	2022.6411	MIL	CORVETTE						MIL			FIN	FINLAND	FIN								1	031	031	03	1	5.2	2	1	2	-1.33333333333333	5	Pohjanmaa, Ostrobothnia, Finland	FI	FI29	16235	63	22	413101	4	Rauma, Satakunta Region, Finland	FI	FI32	16234	61.1333	21.5	-1383675	4	Rauma, Satakunta Region, Finland	FI	FI32	16234	61.1333	21.5	-1383675	20220824133000	https://www.navaltoday.com/2022/08/24/finnish-navys-next-gen-corvettes-to-feature-environics-cbrn-solutions/
1059978546	20220824	202208	2022	2022.6411	MIL	BATTALION						MIL			MED	SPOKESMAN						MED			1	160	160	16	4	-4.0	6	1	6	1.875	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220824133000	https://www.timesofisrael.com/liveblog_entry/minister-calls-for-disbanding-religious-battalion-after-troops-beat-palestinians/
1059978547	20220824	202208	2022	2022.6411	MIL	JUNTA FORCES						MIL			MMRCVL	MYANMAR	MMR					CVL			1	190	190	19	4	-10.0	10	1	10	-4.35779816513761	0								0								0								20220824133000	https://www.rfa.org/english/news/myanmar/more-than-200-houses-torched-08242022070304.html
1059978548	20220824	202208	2022	2022.6411	MIL	MILITARY						MIL			RUS	RUSSIAN	RUS								1	190	190	19	4	-10.0	2	1	2	-0.24330900243309	4	Vostok, Tatarstan, Russia	RS	RS73	25102	55	50.8667	-3035924	4	Vostok, Tatarstan, Russia	RS	RS73	25102	55	50.8667	-3035924	4	Vostok, Tatarstan, Russia	RS	RS73	25102	55	50.8667	-3035924	20220824133000	https://www.thequint.com/voices/opinion/india-at-sco-walking-the-russia-china-tightrope-as-uneasy-us-keeps-a-close-eye
1059978549	20220824	202208	2022	2022.6411	MIL	MILITARY						MIL			RUSGOVMIL	RUSSIAN	RUS					GOV	MIL		1	036	036	03	1	4.0	6	1	6	-5.98290598290598	4	Dushanbe, Tajikistan (general), Tajikistan	TI	TI00	37623	38.56	68.7739	-2555530	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20220824133000	http://inozpress.kg/en/military-bases-of-russia-in-kyrgyzstan-and-tajikistan-go-on-high-alert/
1059978550	20220824	202208	2022	2022.6411	MIL	MILITARY						MIL			RUSGOVMIL	RUSSIAN	RUS					GOV	MIL		1	190	190	19	4	-10.0	3	1	3	-0.24330900243309	4	Vostok, Tatarstan, Russia	RS	RS73	25102	55	50.8667	-3035924	4	Vostok, Tatarstan, Russia	RS	RS73	25102	55	50.8667	-3035924	4	Vostok, Tatarstan, Russia	RS	RS73	25102	55	50.8667	-3035924	20220824133000	https://www.thequint.com/voices/opinion/india-at-sco-walking-the-russia-china-tightrope-as-uneasy-us-keeps-a-close-eye
1059978551	20220824	202208	2022	2022.6411	MIL	MILITARY						MIL			UKR	UKRAINE	UKR								1	033	033	03	1	5.2	10	1	10	4.26540284360189	1	Ukraine	UP	UP		49	32	UP	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220824133000	https://en.interfax.com.ua/news/general/854221.html
1059978552	20220824	202208	2022	2022.6411	MIL	COMMANDER						MIL			UKR	UKRAINE	UKR								0	190	190	19	4	-10.0	1	1	1	-6.05670103092784	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220824133000	https://www.washingtonexaminer.com/policy/defense-national-security/lessons-from-war-in-ukraine-six-months
1059978553	20220824	202208	2022	2022.6411	MIL	COMMANDER						MIL			UKR	UKRAINIAN	UKR								0	190	190	19	4	-10.0	4	1	4	-6.05670103092784	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220824133000	https://www.washingtonexaminer.com/policy/defense-national-security/lessons-from-war-in-ukraine-six-months
1059978554	20220824	202208	2022	2022.6411	MIL	LIEUTENANT COLONEL						MIL			USA	IOWA	USA								1	036	036	03	1	4.0	4	1	4	1.02739726027397	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20220824133000	https://www.desmoinesregister.com/story/news/politics/2022/08/24/sarah-huckabee-sanders-iowa-senator-joni-ernst-2022-roast-ride/7879917001/
1059978555	20220824	202208	2022	2022.6411	MIL	CARRIER						MIL			USA	FLORIDA	USA								1	190	190	19	4	-10.0	4	1	4	-7.83132530120482	3	Putnam County, Florida, United States	US	USFL	FL107	29.6669	-81.7493	306910	3	Putnam County, Florida, United States	US	USFL		29.6669	-81.7493	306910	3	Putnam County, Florida, United States	US	USFL		29.6669	-81.7493	306910	20220824133000	https://www.usatoday.com/story/news/nation/2022/08/24/mail-carrier-dies-five-dogs-attacked/7882836001/
1059978556	20220824	202208	2022	2022.6411	MIL	CARRIER						MIL			USA	FLORIDA	USA								1	190	190	19	4	-10.0	3	1	3	-7.83132530120482	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220824133000	https://www.usatoday.com/story/news/nation/2022/08/24/mail-carrier-dies-five-dogs-attacked/7882836001/
1059978557	20220824	202208	2022	2022.6411	MNCGBR	RIO TINTO	GBR					MNC													1	020	020	02	1	3.0	5	1	5	1.96374622356496	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220824133000	https://markets.financialcontent.com/stocks/article/bizwire-2022-8-24-rio-tinto-submits-improved-full-and-fair-proposal-for-turquoise-hill
1059978558	20220824	202208	2022	2022.6411	MNCGBR	RIO TINTO	GBR					MNC			CAN	CANADIAN	CAN								0	020	020	02	1	3.0	5	1	5	1.96374622356496	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220824133000	https://markets.financialcontent.com/stocks/article/bizwire-2022-8-24-rio-tinto-submits-improved-full-and-fair-proposal-for-turquoise-hill
1059978559	20220824	202208	2022	2022.6411	MNCGBR	RIO TINTO	GBR					MNC			CAN	CANADIAN	CAN								0	020	020	02	1	3.0	5	1	5	1.96374622356496	4	Freeport, Nova Scotia, Canada	CA	CA07	12625	44.2667	-66.3167	-564975	4	Freeport, Nova Scotia, Canada	CA	CA07	12625	44.2667	-66.3167	-564975	4	Freeport, Nova Scotia, Canada	CA	CA07	12625	44.2667	-66.3167	-564975	20220824133000	https://markets.financialcontent.com/stocks/article/bizwire-2022-8-24-rio-tinto-submits-improved-full-and-fair-proposal-for-turquoise-hill
1059978560	20220824	202208	2022	2022.6411	MNCIRL	RYANAIR	IRL					MNC													1	013	013	01	1	0.4	10	1	10	-0.73260073260073	1	Hungary	HU	HU		47	20	HU	0								1	Hungary	HU	HU		47	20	HU	20220824133000	https://www.rte.ie/news/business/2022/0824/1318526-ryanairs-hungary-fine/
1059978561	20220824	202208	2022	2022.6411	MNCIRL	RYANAIR	IRL					MNC													1	090	090	09	2	-2.0	5	1	5	-0.73260073260073	1	Hungary	HU	HU		47	20	HU	0								1	Hungary	HU	HU		47	20	HU	20220824133000	https://www.rte.ie/news/business/2022/0824/1318526-ryanairs-hungary-fine/
1059978562	20220824	202208	2022	2022.6411	MNCKOR	HYUNDAI	KOR					MNC													1	031	031	03	1	5.2	10	1	10	-2.56410256410257	4	Gatwick, Surrey, United Kingdom	UK	UKN7	40133	51.1667	-0.183333	-2596850	0								4	Gatwick, Surrey, United Kingdom	UK	UKN7	40133	51.1667	-0.183333	-2596850	20220824133000	https://techxplore.com/news/2022-08-drone-superhighways-airports-dont-life.html
1059978563	20220824	202208	2022	2022.6411	MNCKOR	SAMSUNG	KOR					MNC			KOR	SOUTH KOREAN	KOR								1	036	036	03	1	4.0	10	1	10	0	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220824133000	https://www.patentlyapple.com/2022/08/chinas-premium-smartphone-market-weathers-headwinds-to-expand-share-in-q2-2022-with-apple-leading-the-way-with-a-massive-in.html
1059978564	20220824	202208	2022	2022.6411	MNCUSA	ROCKWELL AUTOMATION	USA					MNC													0	046	046	04	1	7.0	10	1	10	5.05050505050506	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220824133000	https://markets.financialcontent.com/stocks/article/bizwire-2022-8-24-g-mondinis-compact-cigno-tray-sealer-now-available-in-north-america
1059978565	20220824	202208	2022	2022.6411	MNCUSA	PEPSICO	USA					MNC			INDJUD	DELHI	IND					JUD			1	115	115	11	3	-2.0	2	1	2	-2.5	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220824133000	https://bestmediainfo.com/2022/08/delhi-hc-passes-interim-injunction-against-ramdev-industries-madhav-brand-for-using-logo-similar-to-lay-s-chips
1059978566	20220824	202208	2022	2022.6411	MNCUSA	PEPSICO	USA					MNC			JUD	HIGH COURT						JUD			1	115	115	11	3	-2.0	8	1	8	-2.5	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220824133000	https://bestmediainfo.com/2022/08/delhi-hc-passes-interim-injunction-against-ramdev-industries-madhav-brand-for-using-logo-similar-to-lay-s-chips
1059978567	20220824	202208	2022	2022.6411	MNCUSAHLH	PFIZER	USA					MNC	HLH												0	193	193	19	4	-10.0	2	1	2	-0.42897998093422	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20220824133000	https://www.latimes.com/california/story/2022-08-24/california-schools-have-fewer-covid-rules-lagging-vaccine-rate
1059978568	20220824	202208	2022	2022.6411	MNCUSAHLH	PFIZER	USA					MNC	HLH												0	193	193	19	4	-10.0	8	1	8	-0.42897998093422	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220824133000	https://www.latimes.com/california/story/2022-08-24/california-schools-have-fewer-covid-rules-lagging-vaccine-rate
1059978569	20220824	202208	2022	2022.6411	MNCUSAHLH	PFIZER	USA					MNC	HLH		USA	LOS ANGELES	USA								0	193	193	19	4	-10.0	6	1	6	-0.42897998093422	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20220824133000	https://www.latimes.com/california/story/2022-08-24/california-schools-have-fewer-covid-rules-lagging-vaccine-rate
1059978570	20220824	202208	2022	2022.6411	MNCUSAHLH	PFIZER	USA					MNC	HLH		USA	LOS ANGELES	USA								0	193	193	19	4	-10.0	2	1	2	-0.42897998093422	2	California, United States	US	USCA		36.17	-119.746	CA	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	2	California, United States	US	USCA		36.17	-119.746	CA	20220824133000	https://www.latimes.com/california/story/2022-08-24/california-schools-have-fewer-covid-rules-lagging-vaccine-rate
1059978571	20220824	202208	2022	2022.6411	MNCUSAHLH	PFIZER	USA					MNC	HLH		USA	LOS ANGELES	USA								0	193	193	19	4	-10.0	2	1	2	-0.42897998093422	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220824133000	https://www.latimes.com/california/story/2022-08-24/california-schools-have-fewer-covid-rules-lagging-vaccine-rate
1059978572	20220824	202208	2022	2022.6411	MOS	MUSLIM				MOS					MOSMED	MUSLIM				MOS		MED			1	060	060	06	2	6.0	6	1	6	3.2	1	Malawi	MI	MI		-13.5	34	MI	1	Malawi	MI	MI		-13.5	34	MI	1	Malawi	MI	MI		-13.5	34	MI	20220824133000	https://www.faceofmalawi.com/2022/08/24/mdf-allows-female-soldiers-to-wear-hijab-at-work/
1059978573	20220824	202208	2022	2022.6411	MWI	MALAWI	MWI								MOSMED	MUSLIM				MOS		MED			1	060	060	06	2	6.0	4	1	4	3.2	1	Malawi	MI	MI		-13.5	34	MI	1	Malawi	MI	MI		-13.5	34	MI	1	Malawi	MI	MI		-13.5	34	MI	20220824133000	https://www.faceofmalawi.com/2022/08/24/mdf-allows-female-soldiers-to-wear-hijab-at-work/
1059978574	20220824	202208	2022	2022.6411	MWIJUD	MALAWI	MWI					JUD													1	1821	182	18	4	-9.0	2	1	2	-5.80645161290323	1	Malawi	MI	MI		-13.5	34	MI	0								1	Malawi	MI	MI		-13.5	34	MI	20220824133000	https://www.faceofmalawi.com/2022/08/24/malawian-pastor-with-anointed-pens-found-with-a-case-to-answer/
1059978575	20220824	202208	2022	2022.6411	MWIMIL	MALAWI	MWI					MIL													1	051	051	05	1	3.4	10	1	10	3.2	1	Malawi	MI	MI		-13.5	34	MI	0								1	Malawi	MI	MI		-13.5	34	MI	20220824133000	https://www.faceofmalawi.com/2022/08/24/mdf-allows-female-soldiers-to-wear-hijab-at-work/
1059978576	20220824	202208	2022	2022.6411	NAM	NAMIBIA	NAM								GBR	UNITED KINGDOM	GBR								0	120	120	12	3	-4.0	2	1	2	-3.58705161854768	4	Dover, Kent, United Kingdom	UK	UKG5	40117	51.1333	1.3	-2594561	1	Nigeria	NI	NI		10	8	NI	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	20220824133000	http://www.msn.com/en-nz/news/uknews/france-says-britain-owes-8-4million-for-beach-patrols-and-say-migrant-flash-mobs-overwhelm-them/ar-AA112C87
1059978577	20220824	202208	2022	2022.6411	NER	NIGER	NER								GBR	UNITED KINGDOM	GBR								0	120	120	12	3	-4.0	2	1	2	-3.58705161854768	4	Dover, Kent, United Kingdom	UK	UKG5	40117	51.1333	1.3	-2594561	1	Nigeria	NI	NI		10	8	NI	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	20220824133000	http://www.msn.com/en-nz/news/uknews/france-says-britain-owes-8-4million-for-beach-patrols-and-say-migrant-flash-mobs-overwhelm-them/ar-AA112C87
1059978578	20220824	202208	2022	2022.6411	NGA	ABUJA	NGA								AFR	AFRICA	AFR								1	020	020	02	1	3.0	10	1	10	3.87323943661971	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20220824133000	https://www.thisdaylive.com/index.php/2022/08/24/ehanire-canvasses-african-regional-hub-for-drug-manufacturing/
1059978579	20220824	202208	2022	2022.6411	NGA	NIGERIA	NGA								BUS	BANK						BUS			0	112	112	11	3	-2.0	2	1	2	1.01694915254237	4	Osogbo, Osun, Nigeria	NI	NI42	23012	7.76667	4.56667	-2024228	4	Osogbo, Osun, Nigeria	NI	NI42	23012	7.76667	4.56667	-2024228	4	Osogbo, Osun, Nigeria	NI	NI42	23012	7.76667	4.56667	-2024228	20220824133000	https://www.pulse.ng/news/local/osun-election-police-officers-appeal-to-ig-for-not-receiving-duty-allowance/fm71lwg
1059978580	20220824	202208	2022	2022.6411	NGA	NIGERIA	NGA								COP	POLICE OFFICER						COP			1	020	020	02	1	3.0	2	1	2	1.01694915254237	4	Osogbo, Osun, Nigeria	NI	NI42	23012	7.76667	4.56667	-2024228	4	Osogbo, Osun, Nigeria	NI	NI42	23012	7.76667	4.56667	-2024228	4	Osogbo, Osun, Nigeria	NI	NI42	23012	7.76667	4.56667	-2024228	20220824133000	https://www.pulse.ng/news/local/osun-election-police-officers-appeal-to-ig-for-not-receiving-duty-allowance/fm71lwg
1059978581	20220824	202208	2022	2022.6411	NGA	NIGERIA	NGA								COP	POLICE OFFICER						COP			1	020	020	02	1	3.0	2	1	2	1.01694915254237	4	Osogbo, Osun, Nigeria	NI	NI42	23012	7.76667	4.56667	-2024228	4	Osun, Nigeria (general), Nigeria	NI	NI00	191219	7.53333	4.05	-2024291	4	Osun, Nigeria (general), Nigeria	NI	NI00	191219	7.53333	4.05	-2024291	20220824133000	https://www.pulse.ng/news/local/osun-election-police-officers-appeal-to-ig-for-not-receiving-duty-allowance/fm71lwg
1059978582	20220824	202208	2022	2022.6411	NGA	NIGERIA	NGA								COP	POLICE OFFICER						COP			1	120	120	12	3	-4.0	4	1	4	1.01694915254237	4	Osun, Nigeria (general), Nigeria	NI	NI00	191219	7.53333	4.05	-2024291	4	Osun, Nigeria (general), Nigeria	NI	NI00	191219	7.53333	4.05	-2024291	4	Osun, Nigeria (general), Nigeria	NI	NI00	191219	7.53333	4.05	-2024291	20220824133000	https://www.pulse.ng/news/local/osun-election-police-officers-appeal-to-ig-for-not-receiving-duty-allowance/fm71lwg
1059978583	20220824	202208	2022	2022.6411	NGA	NIGERIA	NGA								GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	2	1	2	-5.49581839904421	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20220824133000	https://www.annistonstar.com/news/anniston/rmc-reports-one-case-of-monkeypox/article_f047f3f2-2374-11ed-9e79-e74984f5bc01.html
1059978584	20220824	202208	2022	2022.6411	NGA	NIGERIA	NGA								GBR	BRITISH	GBR								0	043	043	04	1	2.8	8	1	8	-5.49581839904421	1	Nigeria	NI	NI		10	8	NI	1	United Kingdom	UK	UK		54	-4	UK	1	Nigeria	NI	NI		10	8	NI	20220824133000	https://www.annistonstar.com/news/anniston/rmc-reports-one-case-of-monkeypox/article_f047f3f2-2374-11ed-9e79-e74984f5bc01.html
1059978585	20220824	202208	2022	2022.6411	NGA	NIGERIA	NGA								GBR	UNITED KINGDOM	GBR								0	120	120	12	3	-4.0	2	1	2	-3.58705161854768	4	Dover, Kent, United Kingdom	UK	UKG5	40117	51.1333	1.3	-2594561	1	Nigeria	NI	NI		10	8	NI	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	20220824133000	http://www.msn.com/en-nz/news/uknews/france-says-britain-owes-8-4million-for-beach-patrols-and-say-migrant-flash-mobs-overwhelm-them/ar-AA112C87
1059978586	20220824	202208	2022	2022.6411	NGA	NIGERIA	NGA								HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	2	1	2	-1.83823529411765	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Ikeja, Lagos, Nigeria	NI	NI05	191295	6.59422	3.33748	-2011499	4	Ikeja, Lagos, Nigeria	NI	NI05	191295	6.59422	3.33748	-2011499	20220824133000	https://www.nationalaccordnewspaper.com/president-buhari-presides-over-fec-as-osinbajo-joins-meeting-after-surgery/
1059978587	20220824	202208	2022	2022.6411	NGA	NIGERIA	NGA								HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	2	1	2	-1.83823529411765	4	Ikeja, Lagos, Nigeria	NI	NI05	191295	6.59422	3.33748	-2011499	4	Ikeja, Lagos, Nigeria	NI	NI05	191295	6.59422	3.33748	-2011499	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20220824133000	https://www.nationalaccordnewspaper.com/president-buhari-presides-over-fec-as-osinbajo-joins-meeting-after-surgery/
1059978588	20220824	202208	2022	2022.6411	NGA	NIGERIA	NGA								LEG	FEDERAL EXECUTIVE COUNCIL						LEG			1	040	040	04	1	1.0	2	1	2	-1.83823529411765	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20220824133000	https://www.nationalaccordnewspaper.com/president-buhari-presides-over-fec-as-osinbajo-joins-meeting-after-surgery/
1059978589	20220824	202208	2022	2022.6411	NGA	NIGERIA	NGA								MED	NEWSPAPER						MED			1	051	051	05	1	3.4	4	1	4	2.59515570934256	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20220824133000	https://www.nationalaccordnewspaper.com/pantami-commends-icts-17-92-contributions-to-nigerias-gdp/
1059978590	20220824	202208	2022	2022.6411	NGA	NIGERIA	NGA								MED	NEWSPAPER						MED			1	070	070	07	2	7.0	4	1	4	2.59515570934256	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20220824133000	https://www.nationalaccordnewspaper.com/pantami-commends-icts-17-92-contributions-to-nigerias-gdp/
1059978591	20220824	202208	2022	2022.6411	NGACOP	NIGERIA	NGA					COP			NGA	NIGERIA	NGA								0	010	010	01	1	0.0	6	1	6	1.01694915254237	4	Osun, Nigeria (general), Nigeria	NI	NI00	191219	7.53333	4.05	-2024291	4	Osun, Nigeria (general), Nigeria	NI	NI00	191219	7.53333	4.05	-2024291	4	Osun, Nigeria (general), Nigeria	NI	NI00	191219	7.53333	4.05	-2024291	20220824133000	https://www.pulse.ng/news/local/osun-election-police-officers-appeal-to-ig-for-not-receiving-duty-allowance/fm71lwg
